/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/476.jpg,252,99,470,241,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/476.jpg,380,352,661,599,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/240.jpg,437,368,732,599,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/221.jpg,244,298,433,553,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/221.jpg,580,73,898,162,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/001.jpg,273,254,438,417,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/001.jpg,108,236,211,390,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/001.jpg,228,323,373,528,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/001.jpg,252,345,407,564,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/001.jpg,428,244,690,403,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/001.jpg,322,37,508,98,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/075.jpg,21,106,64,179,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/397.jpg,224,108,374,195,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/397.jpg,221,133,382,232,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/397.jpg,179,244,318,394,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/397.jpg,368,168,588,301,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/397.jpg,365,357,587,584,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/397.jpg,572,155,898,282,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/018.jpg,370,333,593,566,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/165.jpg,31,32,99,82,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/165.jpg,63,91,134,165,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/165.jpg,121,116,217,198,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/165.jpg,118,132,208,215,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/165.jpg,165,113,275,194,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/165.jpg,158,159,283,262,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/165.jpg,297,316,467,498,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/165.jpg,307,310,481,493,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/165.jpg,295,61,461,122,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/165.jpg,321,51,501,97,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/165.jpg,285,19,461,54,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/165.jpg,388,234,609,372,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/155.jpg,245,203,399,335,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/155.jpg,130,83,235,148,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/458.jpg,139,312,267,515,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/458.jpg,182,332,316,556,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/458.jpg,217,230,356,367,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/458.jpg,270,353,458,573,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/458.jpg,301,309,481,517,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/458.jpg,337,363,577,599,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/458.jpg,329,372,545,599,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/106.jpg,311,120,492,227,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/106.jpg,374,130,607,238,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/106.jpg,407,152,644,265,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/106.jpg,437,173,699,303,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/106.jpg,30,254,95,423,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/106.jpg,122,261,245,418,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/106.jpg,362,309,574,491,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/106.jpg,267,276,437,456,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/435.jpg,260,34,429,110,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/435.jpg,314,89,503,173,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/435.jpg,345,92,568,197,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/338.jpg,468,305,784,558,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/320.jpg,341,286,548,480,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/320.jpg,415,260,665,430,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/344.jpg,221,324,354,510,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/344.jpg,124,311,217,499,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/344.jpg,226,133,390,237,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/344.jpg,201,190,326,307,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/344.jpg,261,160,419,275,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/344.jpg,383,66,605,130,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/344.jpg,430,374,679,599,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/344.jpg,438,365,689,587,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/344.jpg,222,310,356,494,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/339.jpg,457,129,749,255,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/302.jpg,332,332,533,545,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/302.jpg,312,186,501,328,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/302.jpg,416,84,679,171,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/302.jpg,533,50,879,137,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/302.jpg,526,122,854,230,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/408.jpg,479,228,848,448,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/408.jpg,382,330,623,581,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/408.jpg,79,0,188,62,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/460.jpg,249,165,398,277,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/460.jpg,268,154,429,261,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/460.jpg,380,285,599,465,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/460.jpg,430,262,681,427,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/460.jpg,421,226,671,365,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/460.jpg,429,372,682,599,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/135.jpg,0,378,51,599,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/135.jpg,363,377,563,599,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/135.jpg,275,138,465,273,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/135.jpg,357,154,604,294,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/135.jpg,448,94,789,232,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/135.jpg,510,142,868,278,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/591.jpg,117,172,224,303,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/591.jpg,52,205,138,336,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/591.jpg,0,261,36,411,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/591.jpg,0,297,31,462,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/591.jpg,229,339,364,533,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/591.jpg,228,282,371,458,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/591.jpg,238,90,394,177,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/591.jpg,243,72,406,159,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/591.jpg,241,268,384,445,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/004.jpg,213,182,338,294,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/004.jpg,205,38,323,84,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/540.jpg,310,242,495,387,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/540.jpg,258,132,415,236,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/540.jpg,184,50,304,122,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/540.jpg,150,35,267,106,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/540.jpg,91,49,196,113,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/348.jpg,231,209,372,331,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/348.jpg,272,187,435,312,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/348.jpg,288,205,464,333,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/348.jpg,267,272,422,440,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/348.jpg,87,285,159,450,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/348.jpg,3,282,54,454,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/348.jpg,278,394,422,599,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/348.jpg,192,371,314,590,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/068.jpg,78,119,179,218,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/068.jpg,314,218,517,377,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/068.jpg,326,249,523,425,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/068.jpg,292,255,474,419,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/068.jpg,372,227,587,370,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/068.jpg,4,0,71,47,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/052.jpg,175,38,307,118,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/052.jpg,253,79,421,177,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/052.jpg,285,110,465,211,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/052.jpg,213,289,391,467,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/052.jpg,117,230,212,386,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/331.jpg,319,307,506,485,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/331.jpg,333,293,526,464,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/331.jpg,440,97,700,180,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/049.jpg,181,25,302,76,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/049.jpg,210,129,349,218,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/049.jpg,206,202,344,326,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/049.jpg,304,254,473,403,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/049.jpg,321,255,500,404,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/049.jpg,361,245,563,389,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/049.jpg,379,257,594,406,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/049.jpg,496,129,780,226,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/049.jpg,499,163,779,273,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/049.jpg,533,174,851,284,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/372.jpg,236,188,415,309,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/372.jpg,272,90,451,168,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/372.jpg,272,119,442,209,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/372.jpg,12,173,50,289,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/372.jpg,19,167,85,311,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/372.jpg,76,309,168,541,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/372.jpg,131,310,234,530,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/372.jpg,107,362,231,599,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/372.jpg,142,360,280,597,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/372.jpg,150,360,292,595,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/175.jpg,239,255,424,462,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/175.jpg,318,260,549,468,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/175.jpg,354,310,584,537,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/175.jpg,351,361,614,598,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/137.jpg,300,319,492,530,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/137.jpg,415,0,689,31,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/363.jpg,175,351,314,576,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/363.jpg,186,336,364,572,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/363.jpg,377,355,620,599,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/363.jpg,408,331,664,570,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/363.jpg,486,150,817,276,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/363.jpg,461,125,749,251,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/363.jpg,385,131,636,246,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/363.jpg,388,95,650,208,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/593.jpg,145,308,310,526,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/261.jpg,286,150,457,263,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/261.jpg,275,1,443,62,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/261.jpg,332,68,559,162,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/261.jpg,355,101,550,168,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/261.jpg,400,160,668,293,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/261.jpg,445,241,745,424,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/261.jpg,493,312,782,508,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/261.jpg,420,372,674,599,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/583.jpg,120,238,228,395,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/583.jpg,237,256,389,419,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/583.jpg,344,236,567,389,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/583.jpg,413,132,668,234,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/583.jpg,471,42,754,108,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/583.jpg,468,17,751,69,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/583.jpg,474,0,766,43,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/532.jpg,257,52,455,152,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/250.jpg,291,170,467,294,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/250.jpg,343,261,553,431,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/579.jpg,321,1,513,16,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/579.jpg,348,6,554,26,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/501.jpg,288,184,490,337,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/501.jpg,352,273,598,513,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/182.jpg,136,379,240,599,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/275.jpg,138,83,304,198,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/275.jpg,180,134,358,259,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/275.jpg,411,315,702,599,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/275.jpg,0,53,137,158,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/035.jpg,371,88,636,205,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/382.jpg,131,188,230,298,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/382.jpg,196,164,318,271,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/382.jpg,200,186,335,311,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/382.jpg,186,224,303,355,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/564.jpg,185,165,324,297,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/564.jpg,274,28,480,107,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/564.jpg,302,257,507,428,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/564.jpg,146,348,301,599,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/564.jpg,466,287,773,488,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/421.jpg,119,137,236,236,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/421.jpg,340,234,538,387,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/421.jpg,334,254,537,411,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/421.jpg,420,276,659,453,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/421.jpg,430,261,684,425,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/421.jpg,525,372,842,599,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/421.jpg,534,387,847,599,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/086.jpg,111,269,242,451,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/086.jpg,112,283,246,484,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/403.jpg,436,135,704,235,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/588.jpg,355,173,587,303,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/588.jpg,427,185,736,338,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/588.jpg,523,135,898,276,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/588.jpg,588,194,898,304,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/031.jpg,159,141,308,283,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/031.jpg,208,124,381,262,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/031.jpg,542,272,898,483,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/031.jpg,348,0,587,81,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/047.jpg,328,106,584,232,pedestrian
/home/aryan/Desktop/Datasets/semantic_drone_dataset/training_set/images/047.jpg,340,38,560,124,pedestrian
